id,rating,might,fights
147349,744,26675,100
802712,417,14353,100
636228,952,30291,100
1548630,162,2866,100
540577,641,24174,100
1422663,76,1995,100
933806,547,20382,100
658077,526,19171,100
540593,690,25079,100
1515460,222,5677,100
1553737,-2,1460,96
147384,790,27774,100
933817,548,20079,100
1064893,547,18991,100
278463,919,29809,100
671683,531,20543,100
147398,1248,36805,100
1064904,439,16836,100
1458121,91,2208,100
278474,708,25203,100
221175,740,26650,100
933837,410,15387,100
278479,843,28469,100
1064913,527,18648,100
1218245,748,26211,100
1313443,308,10091,100
802772,747,26216,100
1327062,504,18469,100
802776,966,29649,100
177487,371,14461,100
1458142,414,15361,100
278495,900,30084,100
409568,1109,33754,100
1541220,182,3171,100
1204219,553,21205,100
1458148,166,3146,100
1061123,644,22269,100
802796,237,5489,100
671726,1131,33284,100
1327087,363,11535,100
409584,609,22790,100
278513,1189,35932,100
540659,676,23373,100
278516,828,27040,100
802809,633,22617,100
409594,986,31036,100
548863,289,7314,100
1064956,535,19217,100
671741,820,28341,100
802814,634,22201,100
1458175,243,5567,100
409600,745,26017,100
811008,369,13354,100
147458,427,16411,100
278532,1194,35292,100
1458181,344,11208,100
802822,465,16618,100
802823,669,25140,100
933896,396,14812,100
1064970,372,11764,100
540683,571,21425,100
1064973,583,21980,100
409614,854,29118,100
1510670,162,2934,100
409619,489,19073,100
1458197,185,3652,100
1226073,508,19242,100
540696,726,27052,100
811012,759,27584,100
1327130,339,9821,100
1357146,394,15488,100
802847,364,13306,100
1327138,357,13211,100
278563,1023,32639,100
1064999,519,19429,100
933928,953,31070,100
147498,763,26081,100
1545587,54,1798,100
1196076,434,16992,100
409645,728,25293,100
933934,600,22543,100
1553757,104,2214,100
933936,859,29455,100
933939,621,23051,100
374110,639,24456,100
802870,983,31643,100
1488223,223,4601,100
278590,749,26432,100
1458239,389,12921,100
1065026,792,27192,100
802885,388,14203,100
1327177,351,9368,100
1327178,524,19021,100
278605,681,24995,100
417806,659,23503,100
147542,872,29894,100
1065050,432,17022,100
483343,789,26570,100
671837,908,31294,100
1065054,531,20935,100
1458273,352,11581,100
802914,596,20581,100
802916,346,13387,100
933990,369,13280,100
933991,450,16440,100
409704,554,18590,100
1458281,442,14992,100
409706,549,20383,100
540782,563,21259,100
854718,802,27351,100
1196155,481,17469,100
1327228,420,15352,100
1226090,399,13613,100
802942,1024,31657,100
1065088,571,21753,100
1327233,533,19526,100
934018,877,28156,100
898411,348,12780,100
671876,702,25296,100
1458309,143,2534,100
802952,332,10613,100
934025,710,25640,100
671882,825,27856,100
671883,890,30224,100
540813,824,29751,100
1226093,392,14066,100
1458320,282,9240,100
802963,686,24979,100
409751,1145,34200,100
1515039,258,8993,100
934042,775,26769,100
278684,1172,35003,100
278687,1026,32623,100
540833,790,26494,100
278691,653,23404,100
409765,566,20193,100
671910,600,22722,100
636273,988,31794,100
1192065,199,4515,100
409769,643,23558,100
147629,830,29182,100
802991,507,17667,100
1196210,352,11925,100
1327284,466,16057,100
1521572,256,5874,100
147640,952,30574,100
540858,929,29584,100
147646,492,18795,100
540863,1033,33131,100
278723,1233,37331,100
1291638,237,5476,100
409799,688,25570,100
803016,283,7718,100
409801,470,18101,100
1196234,499,20105,100
1327307,322,10137,100
1065169,580,22350,100
147666,783,27678,100
1065174,526,18459,100
671962,485,18168,100
934107,809,28768,100
409820,1226,36027,100
278749,669,24310,100
147679,796,27622,100
1458400,105,2302,100
1458401,448,15429,100
1029499,90,2019,100
934117,724,26644,100
1510097,-8,1189,87
803049,742,25912,100
934124,558,21791,100
1065197,257,6456,100
540910,862,26987,100
147695,695,25958,100
147696,1228,36893,100
540913,722,24685,100
1542522,-5,1233,89
409852,743,25707,100
985813,613,21904,100
1528136,236,6074,100
803074,298,8712,100
672005,584,21276,100
409863,296,7537,100
803080,608,23270,100
278793,317,10059,100
409867,819,27217,100
1065229,351,10571,100
1327374,429,17792,100
540945,1121,34055,100
1458451,460,17059,100
278804,1148,33761,100
1458453,411,14003,100
803095,730,25703,100
1196313,559,22953,100
1458461,432,14630,100
1196318,589,21878,100
1065251,526,21655,100
278820,983,32782,100
811057,347,11934,100
540973,748,27027,100
540975,921,29111,100
1065268,491,20214,100
147770,809,28147,100
672059,1111,33937,100
1510680,392,13270,100
278849,960,31968,100
1327427,518,18687,100
1458501,106,2196,100
147782,1259,38436,100
1458503,89,1833,100
1065289,791,27084,100
1532503,381,14613,100
672079,826,28977,100
1458515,37,1666,100
1488270,179,3345,100
803158,547,20118,100
1327447,422,14850,100
147800,463,18683,100
672091,92,1938,100
1196381,518,18003,100
1501952,349,9764,100
803167,497,18630,100
1095056,560,21449,100
1065314,335,9934,100
1458533,108,2250,100
672103,917,31338,100
995668,485,20049,100
803178,532,19946,100
147819,621,23170,100
1458540,383,10934,100
147823,373,14063,100
409969,993,32065,100
1327474,376,12011,100
1453943,251,5045,100
541047,698,23174,100
409976,952,30320,100
1327481,562,20130,100
803199,759,26139,100
1550379,234,6068,100
541058,127,2749,100
409987,573,20139,100
1196420,453,18513,100
358449,1067,33172,100
934278,821,28645,100
1531969,147,2905,100
672137,945,29291,100
409994,655,23818,100
636311,627,22660,100
640819,769,27184,100
672145,715,24151,100
147860,602,23165,100
672149,337,8917,100
147862,768,28218,100
410007,778,26925,100
1458584,278,7863,100
410009,237,3853,100
672154,633,23471,100
1484496,281,7907,100
1458594,298,9449,100
1458597,364,12218,100
1313521,522,19471,100
934312,728,25840,100
112028,982,32151,100
1458602,235,5549,100
803245,573,20919,100
410030,373,13262,100
803247,495,17069,100
1458610,-6,1368,95
728982,763,26921,100
1392842,556,20817,100
803257,737,25825,100
1458619,351,13085,100
1065406,395,15524,100
672191,891,30241,100
934336,716,25949,100
243104,867,30718,100
1065410,583,22309,100
672195,663,24294,100
803269,434,15080,100
1553825,70,1999,100
278986,130,2395,100
278987,513,18456,100
541133,440,17799,100
934351,757,26821,100
803281,527,21451,100
1291683,449,16932,100
934356,571,20815,100
417870,598,22825,100
1531983,340,10007,100
147933,315,9326,100
1458657,146,2916,100
1065442,590,21067,100
1065445,481,18254,100
1065446,690,24717,100
672232,752,26215,100
789244,550,20096,100
410090,432,15095,100
541166,1093,34169,100
672239,870,28857,100
1291688,205,4327,100
876627,749,27148,100
279028,502,18808,100
1327607,527,18952,100
803321,298,7898,100
1240086,278,8411,100
672252,543,20073,100
934397,732,26390,100
811093,682,25261,100
803329,627,22427,100
1458691,239,4700,100
1466454,384,15017,100
147974,688,24596,100
1458700,367,13477,100
147981,1119,33666,100
1196558,440,15832,100
1458706,460,17027,100
803350,694,25938,100
803354,555,21109,100
541216,551,19402,100
1488304,223,5314,100
541220,680,24621,100
410150,1077,32779,100
672296,1174,35043,100
1007708,596,20667,100
803371,907,29956,100
803372,899,28910,100
1327666,479,17924,100
672307,706,25014,100
672310,573,21473,100
1327671,482,17337,100
541240,1185,33897,100
279097,678,24525,100
1532511,202,5102,100
1065531,668,22615,100
199434,1009,31736,100
934463,328,10252,100
148032,1057,33299,100
1269856,308,9130,100
410178,1026,32006,100
410182,566,21153,100
1466465,345,12910,100
934475,534,21194,100
1065549,629,22419,100
934478,533,20892,100
934481,666,25128,100
175146,180,3230,100
672342,1025,33659,100
1226169,443,14677,100
264975,203,4285,100
410206,451,17240,100
1327711,400,14369,100
934498,671,23676,100
1313553,284,7625,100
546131,644,22182,100
148076,1130,33518,100
1458797,464,16610,100
1484503,334,10344,100
1546889,202,3595,100
803441,720,25693,100
410226,674,24062,100
1512846,297,6313,100
803446,575,22087,100
279159,991,31887,100
279161,1005,31987,100
410234,778,26738,100
148091,816,27691,100
672380,722,26697,100
1204330,370,12041,100
1458817,295,6648,100
1458822,259,7742,100
672392,855,28238,100
1458828,326,10401,100
672399,577,23312,100
410256,638,22172,100
1065619,344,10348,100
672405,447,16807,100
1305559,582,22798,100
803479,890,28425,100
541336,662,25654,100
1458844,476,15840,100
410272,985,30349,100
410275,759,26202,100
410280,521,20260,100
148138,1193,35047,100
410283,1031,32163,100
672429,586,21197,100
1323018,451,16187,100
1051422,788,27426,100
1061147,812,28597,100
541369,868,28457,100
541370,748,26500,100
920351,493,17820,100
908389,768,26823,100
803520,814,28119,100
1259706,198,4840,100
439755,668,24297,100
1379105,499,16996,100
279241,704,26482,100
410314,923,30171,100
410315,1033,33241,100
410316,995,31993,100
1065678,567,18876,100
1458895,180,2873,100
803537,689,25563,100
148178,937,31264,100
1379107,131,2500,100
1196756,355,13803,100
1065685,529,20531,100
803544,781,26582,100
410330,510,19474,100
1327835,512,19016,100
803551,647,23403,100
672480,941,32321,100
1327841,396,15295,100
672482,844,28912,100
803559,818,28650,100
1257552,364,13662,100
803561,448,17856,100
1510183,272,6969,100
934636,436,15444,100
410349,1011,32071,100
410359,838,29419,100
1226196,402,14129,100
326578,355,10458,100
803580,966,30702,100
279293,559,21074,100
672512,564,21215,100
410370,746,25932,100
934659,184,3433,100
1532033,329,9601,100
410377,962,30942,100
1458954,324,8957,100
1327886,296,7419,100
1065747,573,21825,100
279317,1167,35089,100
934679,524,19904,100
672536,494,19569,100
1400964,415,15053,100
803610,408,12852,100
672539,669,23989,100
1458974,467,14820,100
1458980,435,16115,100
934693,608,22126,100
803623,372,12485,100
148266,467,16398,100
183423,928,30941,100
1532051,123,2417,100
1065774,591,21160,100
1065775,468,17124,100
1327920,217,3942,100
1458994,362,11429,100
410419,594,21664,100
410423,1028,32964,100
1196856,361,13406,100
1444660,253,7494,100
410426,1250,38174,100
803644,427,14872,100
803645,649,23330,100
934718,733,25781,100
148287,535,20300,100
672577,1137,33873,100
1301606,372,13105,100
672588,557,21081,100
1327949,96,2049,100
672590,275,7373,100
672593,936,30827,100
279379,1119,33824,100
803672,585,21300,100
410457,220,4062,100
410461,873,28347,100
279391,526,19680,100
279393,485,16090,100
410466,477,18123,100
1065831,662,23577,100
1459048,400,14737,100
1313596,667,23651,100
934764,966,30848,100
1335442,424,16128,100
1065838,658,24380,100
934767,554,21550,100
1553001,125,2337,100
934771,368,12739,100
1528753,92,2221,100
410487,439,18567,100
1327996,330,8915,100
934783,709,25683,100
1459075,128,2522,100
279429,188,2991,100
803720,829,28561,100
279433,787,26513,100
1459082,437,17126,100
672651,365,11128,100
803724,589,22532,100
803727,542,20674,100
410512,731,26235,100
279443,946,30069,100
672661,898,29025,100
1196951,418,13819,100
541593,607,22046,100
1196956,579,19469,100
410525,483,17562,100
1328030,547,19041,100
541600,1227,37608,100
148386,570,21573,100
122783,828,29172,100
1264072,88,1987,100
1196969,597,22889,100
672683,334,12105,100
1328044,452,14647,100
1065901,565,21063,100
1459118,347,10791,100
1459119,183,3715,100
1196977,368,14015,100
1065906,331,8473,100
1160691,534,19343,100
934836,632,22668,100
417950,882,28878,100
672697,1083,32800,100
1204383,301,8774,100
1458327,365,11494,100
1065917,559,20329,100
279488,1207,35536,100
1065923,779,26217,100
1328068,216,5118,100
803782,828,26390,100
352417,318,9156,100
541640,438,17299,100
148425,547,21261,100
1065931,644,23358,100
1545618,350,9792,100
279505,907,30730,100
1459154,223,4747,100
279507,1268,37320,100
1501973,240,6306,100
1459158,432,15921,100
286884,793,26516,100
279514,865,29732,100
803805,707,25980,100
1466533,412,15039,100
1328097,472,16736,100
1291771,431,16445,100
1497609,195,3367,100
541669,698,26393,100
672742,824,28492,100
672744,506,17541,100
148458,510,18929,100
1532071,220,7340,100
803820,811,28082,100
1197041,728,25130,100
410610,589,21531,100
148469,350,14177,100
1475787,275,6176,100
942249,731,26372,100
1346125,414,15490,100
1328123,298,7820,100
803839,773,26728,100
1328130,346,12050,100
483499,872,29700,100
1459207,343,9770,100
1197064,486,16957,100
672782,736,25023,100
1055450,280,6923,100
1459216,149,2613,100
592728,1093,33917,100
1197074,361,11974,100
1197075,275,6502,100
1204399,441,17823,100
1296843,549,20545,100
541727,413,15974,100
934945,476,18388,100
148514,719,26021,100
148517,845,28344,100
221362,771,26196,100
803888,695,25443,100
1401011,362,12869,100
148532,476,18143,100
1291785,423,13912,100
803896,513,16494,100
751279,973,30073,100
148542,534,20304,100
672831,1077,33869,100
803904,585,22359,100
672833,1192,36183,100
964107,602,22232,100
1344854,447,14380,100
1532086,350,11188,100
279622,512,19348,100
148555,1026,32714,100
541777,1016,32033,100
1197138,383,13825,100
1523324,90,2025,100
1066072,345,10931,100
672857,306,6741,100
1197147,425,15152,100
1197148,490,17809,100
935005,661,24233,100
1066078,628,22648,100
1328223,199,4131,100
767504,693,25025,100
541794,416,15639,100
410723,699,26554,100
1066084,490,18934,100
1197157,274,7244,100
148582,678,23451,100
767505,249,4800,100
1459304,72,1787,100
1313639,471,16863,100
672876,509,19269,100
672877,879,29877,100
1459318,348,12120,100
1328249,519,19214,100
803965,575,20782,100
803967,144,2294,100
935041,540,19470,100
1066114,270,6993,100
279683,1104,33288,100
1553942,133,2753,100
410758,808,28755,100
279687,928,30011,100
1328668,352,10486,100
1066128,656,22837,100
410769,537,21999,100
1328274,336,9843,100
1328275,293,7034,100
541845,281,7190,100
935062,389,13158,100
1066136,763,26698,100
1197209,528,19241,100
672925,480,16983,100
148638,361,11457,100
1204421,435,16348,100
804000,413,13038,100
1051504,817,27746,100
541859,573,22039,100
410790,1037,32760,100
279720,493,18375,100
672937,893,29315,100
1066154,680,24424,100
148651,903,29900,100
541868,599,22335,100
1488413,333,9923,100
1459381,365,12571,100
541880,619,21646,100
789364,861,29364,100
1197242,478,18587,100
767519,402,15400,100
410812,791,28203,100
1459390,126,2329,100
672961,781,27640,100
646535,1001,32052,100
804037,810,27900,100
804038,346,10573,100
541895,736,25004,100
541896,500,18258,100
1459401,394,13307,100
1328330,572,21436,100
985975,440,16777,100
1226274,126,2345,100
804047,963,31155,100
541904,465,20176,100
148689,683,23725,100
1066194,514,20073,100
1459411,128,2718,100
672980,859,28792,100
1459414,416,13816,100
410839,1211,36147,100
541913,897,29903,100
1197274,696,24942,100
1066203,195,2978,100
1459420,313,10172,100
935133,530,19370,100
672991,1101,33010,100
672992,804,27604,100
672994,757,27155,100
410851,747,24995,100
672997,1213,36818,100
1335505,494,17602,100
148715,1237,36603,100
1541263,-5,1439,100
673005,636,22994,100
279790,897,29191,100
673007,790,27754,100
673008,605,21903,100
673011,578,22152,100
804084,513,20455,100
1459445,273,6348,100
1459447,230,6436,100
935160,669,24355,100
1066233,581,20187,100
935162,720,25182,100
541947,427,15307,100
673020,711,25225,100
410878,379,11463,100
935169,816,28887,100
804100,486,17829,100
1197323,410,14009,100
410892,582,20569,100
1510274,-3,1204,88
838100,275,6882,100
804113,750,25787,100
1459477,397,12899,100
279830,891,29078,100
1510276,201,3787,100
804122,530,19407,100
673056,382,12854,100
1459489,310,11050,100
804131,471,17530,100
673060,1098,34139,100
804134,625,22290,100
410924,361,10836,100
1506349,383,11766,100
804143,470,17315,100
673073,424,15721,100
804146,636,24084,100
1444745,416,16387,100
673080,647,23194,100
1269983,352,11985,100
1066306,316,8194,100
1532129,108,2015,100
804168,761,27224,100
542026,586,21492,100
804171,584,20996,100
1459533,235,4387,100
804176,397,12820,100
1488440,184,2967,100
1066322,570,21925,100
935251,437,17789,100
279892,1039,31955,100
1197397,359,11513,100
804183,924,30304,100
1527421,141,2646,100
279900,1034,32515,100
804189,564,21261,100
804190,854,29690,100
148832,674,25707,100
1197412,455,17268,100
410985,859,29686,100
148844,688,25224,100
1066351,497,18412,100
1328496,555,20457,100
1504995,252,5531,100
1459572,321,9829,100
148853,783,27531,100
542070,619,23283,100
655270,1180,33743,100
1066360,528,19703,100
1501987,88,1762,100
804219,675,23941,100
811242,423,13930,100
804222,127,2637,100
1444757,296,7497,100
1459584,361,11182,100
1328513,369,14599,100
1459586,296,10398,100
1138923,718,25694,100
804229,648,23348,100
542086,634,25027,100
673161,614,22223,100
297380,536,21510,100
804236,366,10868,100
1066381,278,7664,100
380306,-6,1081,83
418029,566,20523,100
1519446,268,5721,100
804246,1016,31913,100
542104,599,22400,100
1459609,115,2209,100
279967,959,31024,100
1541269,334,12539,100
411042,1118,33621,100
804259,643,23095,100
1197477,162,2798,100
148902,444,14788,100
804264,725,26097,100
542121,716,25480,100
148907,600,23829,100
804269,454,16389,100
804274,435,13988,100
804275,682,25619,100
1066420,522,19022,100
148917,601,22173,100
935350,560,21427,100
804279,620,22371,100
1318973,151,2532,100
804287,481,17241,100
1515083,127,2244,100
148931,729,26123,100
745718,759,27491,100
804294,477,17772,100
804295,1086,33434,100
804296,1048,32305,100
542153,881,30188,100
804299,980,31455,100
280012,829,29707,100
177741,295,10219,100
935376,414,14385,100
418040,851,28654,100
542165,604,22503,100
935382,676,23144,100
1459674,94,1955,100
804315,939,30894,100
542172,746,25277,100
1466618,398,13856,100
1066462,593,21561,100
1066463,708,25526,100
1328610,388,13982,100
935396,489,18536,100
148965,586,21787,100
935399,688,25395,100
1066474,754,26978,100
148972,661,25688,100
673263,720,26351,100
148976,880,29212,100
804337,656,23924,100
1328630,329,9158,100
148983,545,20862,100
1340504,106,2381,100
374356,914,29597,100
148986,489,17735,100
804348,718,25679,100
411134,559,21010,100
280067,1031,32768,100
804356,595,22692,100
804357,725,26031,100
890959,439,17722,100
1459724,263,6679,100
149006,1021,31737,100
804368,370,13426,100
1204483,184,2719,100
149015,665,24905,100
411161,1211,36358,100
804378,830,26724,100
1379247,434,14401,100
411164,297,8331,100
1459743,218,4271,100
673312,979,31398,100
1371057,279,8268,100
411170,558,19997,100
280099,890,28513,100
149030,1165,34917,100
362853,540,20632,100
1554012,123,2313,100
411178,925,28923,100
935467,549,22024,100
804396,56,1767,100
1066542,725,27063,100
1282486,361,10868,100
804402,964,30607,100
920499,488,18363,100
1554014,238,5691,100
804406,710,26427,100
745737,449,16583,100
411192,970,30840,100
854964,700,25037,100
243295,818,28646,100
1497629,312,8442,100
1459774,406,15202,100
280127,954,30400,100
804416,596,21626,100
1066562,269,7537,100
1335563,296,6833,100
673348,580,20880,100
542277,426,15491,100
1066568,519,19649,100
1459785,425,14134,100
1197647,388,13037,100
804436,470,18409,100
411221,773,27498,100
1466639,412,15425,100
935516,706,24855,100
411229,808,28716,100
1197663,342,10460,100
935521,824,27386,100
1488486,141,2622,100
418065,566,18683,100
935528,770,27104,100
542317,803,26382,100
149102,881,29453,100
1197679,565,19392,100
149105,577,21193,100
411250,781,27720,100
411252,411,16049,100
789438,678,24209,100
280183,1035,31841,100
411259,940,30845,100
1459837,357,10559,100
1066624,88,1947,100
1510336,365,8689,100
637821,931,29444,100
411273,604,22769,100
673419,737,25239,100
804492,517,19344,100
804493,754,26696,100
1554029,-1,991,76
1066641,532,20132,100
723907,980,31512,100
804500,979,32158,100
411288,821,28476,100
935577,858,29169,100
411291,869,29920,100
1197724,522,20115,100
1459870,345,11633,100
1545642,202,3961,100
673440,872,28980,100
1328806,525,20762,100
673447,898,29473,100
935593,391,12925,100
1459885,145,3028,100
804526,642,24029,100
1066677,570,19069,100
1328822,436,15933,100
411319,588,20639,100
804539,589,21937,100
1066685,430,15263,100
308853,648,22531,100
1066690,466,16976,100
1379275,495,17414,100
673480,683,25503,100
1182668,502,17387,100
1250111,278,6841,100
1523821,359,9299,100
1459920,451,15807,100
1066710,732,25778,100
1459928,205,4139,100
589814,835,27504,100
673498,726,26764,100
1444815,315,8196,100
1459936,481,16842,100
1328865,434,16420,100
804578,867,28326,100
673507,635,24129,100
804583,588,23389,100
1066728,568,22194,100
149225,837,29075,100
673514,647,23863,100
280299,783,26419,100
673516,476,17639,100
542445,576,20686,100
418088,594,21972,100
935669,676,23923,100
280313,1010,31057,100
1066747,533,21062,100
804604,484,19069,100
804607,985,31135,100
149248,1148,33311,100
1328899,334,12685,100
1528729,150,2747,100
411403,501,19101,100
1291906,394,15586,100
804622,356,14281,100
1073453,525,21914,100
1066769,580,20912,100
1459986,486,16539,100
804627,527,21820,100
1379289,217,4647,100
1083007,701,24498,100
542492,480,16698,100
804638,572,21436,100
411423,811,27278,100
673569,746,25660,100
804642,800,27432,100
1066788,546,19637,100
1554054,144,2886,100
935719,548,19273,100
1423440,439,14130,100
1510364,380,11641,100
542509,1070,32164,100
804654,549,20003,100
1066799,53,1730,100
1422984,355,12913,100
680243,503,18511,100
411445,879,29254,100
804664,692,25834,100
1066809,344,11390,100
1539914,224,4370,100
542527,469,16193,100
1379296,508,17946,100
411459,31,1564,100
542534,844,29062,100
804680,537,19872,100
804683,718,25122,100
1460045,410,15835,100
673614,657,24816,100
1453993,144,2428,100
1445264,380,12883,100
149331,490,18264,100
542548,515,21019,100
1197912,486,16800,100
1066843,573,21706,100
1392297,504,17641,100
804701,792,27957,100
411486,955,31633,100
411488,997,31490,100
1318570,437,16983,100
1466683,200,4037,100
673637,696,24887,100
374417,1162,34137,100
673640,870,29327,100
673644,781,26785,100
1488530,218,4600,100
1285028,334,10224,100
1066863,507,18854,100
149363,1031,32528,100
411508,696,24661,100
280439,840,28593,100
1197944,504,21002,100
1197946,360,11133,100
411516,1011,31438,100
594184,956,31085,100
673663,454,17062,100
673664,826,27662,100
673666,503,16758,100
1414714,306,7483,100
1197956,501,18992,100
804741,802,27189,100
804742,877,29473,100
935815,1063,32842,100
855020,725,25743,100
1488535,300,9738,100
804749,129,2565,100
804750,643,22751,100
1248237,486,16303,100
280465,477,15576,100
1519463,476,15348,100
804759,917,30266,100
542616,962,32376,100
804762,355,12191,100
614725,1080,33513,100
1313776,345,11082,100
804770,592,21017,100
1197987,397,15644,100
149414,589,21113,100
149420,838,28893,100
411566,854,28534,100
935857,473,18324,100
149426,1149,35298,100
1329075,213,4560,100
636574,795,26384,100
673720,579,22202,100
1449632,367,13701,100
411581,1082,32711,100
804799,960,31328,100
767648,656,23965,100
1460165,385,13435,100
1460166,395,12957,100
1460169,356,7515,100
280523,687,24378,100
804814,517,19026,100
804815,858,28077,100
804816,270,7009,100
1066963,456,18882,100
280532,759,26228,100
1066967,892,29239,100
542680,1207,35834,100
1532559,177,3289,100
1198045,452,16532,100
1515101,259,7311,100
1329124,360,13419,100
149478,1217,34482,100
804839,663,25519,100
673769,601,22218,100
804842,873,29069,100
804845,683,24590,100
1493279,350,11921,100
1066995,491,20169,100
935927,528,20180,100
411641,673,24690,100
804858,773,27574,100
1460220,392,12964,100
1288147,449,16898,100
542721,503,18084,100
1460227,198,3830,100
1067014,577,20795,100
1460232,255,5882,100
439980,696,23688,100
935946,548,20756,100
1335639,454,17249,100
673804,775,29053,100
804877,709,25389,100
1198094,592,20840,100
149519,513,17855,100
673809,673,23737,100
673811,1062,33043,100
542742,1020,32861,100
1067034,590,22281,100
280605,697,26034,100
524357,1011,31444,100
1487657,376,11738,100
833200,436,15291,100
149538,1229,37006,100
221531,674,24018,100
1460262,415,14521,100
1029809,680,23244,100
935976,634,23281,100
1067052,733,24111,100
1029810,409,16012,100
1460271,320,8872,100
542769,636,24032,100
1067058,384,15252,100
803687,903,30467,100
542776,570,21532,100
542779,831,28289,100
280636,792,27099,100
1253233,584,22116,100
1329221,502,19225,100
804934,485,17868,100
1198157,500,18083,100
396301,1031,32251,100
673872,528,19004,100
1460306,182,3013,100
804948,645,23260,100
1460310,247,5771,100
673881,365,12327,100
411738,859,28108,100
1471460,357,12813,100
1488571,166,2866,100
936037,564,21382,100
149607,749,27307,100
833212,678,24530,100
1466727,309,7755,100
936045,444,16937,100
411761,1121,33906,100
673912,978,30504,100
542841,740,27222,100
1198202,651,23971,100
542843,635,22823,100
1067133,795,26905,100
1329278,485,19261,100
1067136,577,21013,100
454528,1006,32266,100
673923,538,21063,100
1554113,164,2615,100
673928,465,18239,100
1067145,655,23881,100
411786,988,31767,100
673931,908,28400,100
805004,676,24067,100
1198221,532,19458,100
614765,771,27355,100
805008,540,21311,100
1067155,478,18165,100
149652,299,7199,100
280726,622,21344,100
725129,934,30850,100
673946,913,30053,100
411810,931,30854,100
1067172,717,25619,100
411813,1011,32622,100
1067175,562,21661,100
673961,618,22558,100
542890,822,27583,100
833223,760,27685,100
685849,969,30061,100
1460397,364,10763,100
1532566,41,1689,100
1320819,441,17141,100
805045,496,20375,100
1198263,635,23053,100
280760,897,29898,100
1533707,125,2671,100
280762,313,6742,100
542908,602,23445,100
805055,912,29211,100
1067200,599,22768,100
1198273,534,18822,100
1460422,427,14823,100
673991,788,26353,100
542921,1210,36658,100
149709,835,27231,100
805070,775,26758,100
411855,1141,33422,100
149713,1251,38149,100
1067219,699,24567,100
1503255,160,2505,100
1460438,185,3538,100
411863,920,29670,100
805080,534,17775,100
805083,971,30898,100
805085,380,13651,100
1510745,89,2047,100
1067231,536,19580,100
1067234,433,16538,100
149731,425,15937,100
805095,702,23783,100
936169,243,5225,100
280810,957,31077,100
1051687,279,8514,100
1497652,186,3593,100
1198320,423,15592,100
1480194,342,10230,100
1067253,311,7342,100
149750,808,27775,100
1545662,131,2910,100
1329402,380,12928,100
674044,538,20696,100
936191,832,27711,100
680320,756,25949,100
1531263,95,2268,100
1067267,711,25194,100
1514603,113,2589,100
542984,874,27842,100
374487,982,30105,100
1329421,393,13206,100
542990,624,22930,100
542991,1034,32423,100
280849,1123,33655,100
1067283,427,14868,100
1460504,437,18354,100
1392905,417,15724,100
936221,631,24037,100
805150,591,22111,100
1466757,161,3699,100
805153,655,23364,100
1160923,622,22296,100
280869,990,33037,100
280876,675,25121,100
280877,878,31050,100
1480196,393,14337,100
1460527,68,1767,100
1198385,699,24469,100
1235783,503,17769,100
804064,591,20464,100
543031,413,15239,100
805176,528,19903,100
805177,653,23728,100
674106,588,21860,100
1357535,365,10565,100
1182773,674,25127,100
1460544,356,11166,100
805186,370,12056,100
936259,641,24530,100
149828,890,29220,100
411973,869,30180,100
805192,747,25803,100
149835,1131,33927,100
1554394,90,2044,100
805203,662,25044,100
936278,345,11954,100
1510457,236,6213,100
411994,708,25240,100
1329501,513,19180,100
805215,718,25286,100
745872,541,18620,100
1198434,469,16983,100
936292,428,14455,100
1198437,629,23393,100
805225,925,29794,100
936298,540,21595,100
1423079,221,3780,100
1329518,296,6675,100
1460592,126,2696,100
1554152,91,2247,100
412018,1105,33093,100
412019,1026,32479,100
412021,746,26234,100
1423081,127,2409,100
805241,218,5076,100
805250,939,29496,100
1288160,557,20678,100
1539045,217,4997,100
1067400,447,14935,100
936330,661,24501,100
543115,392,14968,100
280972,1272,38209,100
543117,725,25848,100
1460622,222,5169,100
1329551,380,11166,100
805265,397,16466,100
805266,408,14139,100
149908,685,26077,100
412054,1208,36526,100
674199,505,19523,100
1239641,511,19226,100
805274,630,22623,100
1329563,365,11289,100
1532315,365,13424,100
674212,1013,30824,100
1067429,739,25031,100
674214,1024,30772,100
1067433,688,25458,100
799335,641,23755,100
149933,903,31528,100
281009,315,9654,100
1067442,470,18551,100
412088,880,30544,100
149954,752,26536,100
543171,1051,32358,100
805318,523,20011,100
543179,684,26542,100
1528211,198,3540,100
1198542,552,20498,100
1460687,458,15361,100
149969,648,22258,100
543186,731,25848,100
805334,455,18431,100
674263,970,31213,100
1515118,194,3320,100
412127,1059,33040,100
936418,728,25763,100
1488635,249,6020,100
1454015,299,8980,100
936424,499,17037,100
281066,808,27118,100
805357,460,16556,100
1502025,221,3477,100
1460723,366,11531,100
543220,361,12721,100
805367,611,21960,100
674297,633,23865,100
1554175,198,3706,100
936445,457,16172,100
150014,799,27185,100
658517,565,21917,100
1198592,286,5340,100
206130,893,28580,100
1067522,727,25506,100
936451,815,27039,100
1067525,789,25589,100
1460742,304,9859,100
805383,571,22199,100
811436,908,30013,100
1329674,467,16279,100
805387,997,32166,100
1067535,494,19401,100
1067536,653,24621,100
789592,775,26949,100
412180,1114,34290,100
1460763,403,15293,100
1198620,656,24256,100
412194,809,28029,100
543267,608,21422,100
1493298,314,8445,100
543276,1222,37151,100
150064,1070,33394,100
1226504,533,18775,100
